143	143.4888	-0.4888	-0.0034181818
144	144.4758	-0.4758	-0.0033041667
145	145.52224	-0.52224	-0.0036016552
146	146.47862	-0.47862	-0.0032782192
147	147.477	-0.477	-0.003244898
148	148.41092	-0.41092	-0.0027764865
149	149.447	-0.447	-0.003
150	150.48132	-0.48132	-0.0032088
151	151.44612	-0.44612	-0.0029544371
152	152.5226	-0.5226	-0.0034381579
153	153.5224	-0.5224	-0.0034143791
154	154.54958	-0.54958	-0.0035687013
155	155.61344	-0.61344	-0.0039576774
156	156.63278	-0.63278	-0.0040562821
157	157.625	-0.625	-0.0039808917
158	158.62924	-0.62924	-0.0039825316
159	159.53056	-0.53056	-0.0033368553
160	160.59774	-0.59774	-0.003735875
161	161.526	-0.526	-0.0032670807
162	162.49244	-0.49244	-0.0030397531
163	163.51152	-0.51152	-0.0031381595
164	164.54202	-0.54202	-0.003305
165	165.55036	-0.55036	-0.0033355152
166	166.60302	-0.60302	-0.0036326506
167	167.51648	-0.51648	-0.0030926946
168	168.55208	-0.55208	-0.0032861905
169	169.54488	-0.54488	-0.003224142
170	170.58464	-0.58464	-0.0034390588
171	171.59572	-0.59572	-0.0034837427
172	172.6319	-0.6319	-0.0036738372
173	173.74224	-0.74224	-0.0042904046
174	174.78634	-0.78634	-0.0045191954
175	175.83812	-0.83812	-0.0047892571
176	176.83192	-0.83192	-0.0047268182
177	177.88352	-0.88352	-0.0049916384
178	178.91838	-0.91838	-0.0051594382
179	179.98692	-0.98692	-0.0055135196
180	180.99776	-0.99776	-0.0055431111
181	182.0792	-1.0792	-0.0059624309
182	183.11336	-1.11336	-0.0061173626
183	184.01688	-1.01688	-0.0055567213
184	185.08762	-1.08762	-0.0059109783
185	186.11988	-1.11988	-0.0060534054
186	187.10448	-1.10448	-0.0059380645
187	188.1896	-1.1896	-0.0063614973
188	189.1774	-1.1774	-0.006262766
189	190.28212	-1.28212	-0.0067837037
190	191.34898	-1.34898	-0.0070998947
191	192.23716	-1.23716	-0.0064772775
192	193.27412	-1.27412	-0.0066360417
193	194.30468	-1.30468	-0.00676
194	195.33104	-1.33104	-0.0068610309
195	196.36628	-1.36628	-0.0070065641
196	197.33548	-1.33548	-0.0068136735
197	198.28784	-1.28784	-0.0065372589
198	199.19792	-1.19792	-0.006050101
199	200.26352	-1.26352	-0.0063493467
200	201.37864	-1.37864	-0.0068932
201	202.3726	-1.3726	-0.0068288557
202	203.41572	-1.41572	-0.0070085149
